"Code","RWCnr_original","Forest","idTree","specCode","Plot","SubPlot","FieldNbr","gmin.slope","Code_Meas_quality","R2","beta","LA_Marion","Vpsat.kPa_mean","VPD_mean","T.cels_mean","RH.perc_mean","t0","timeMeas_chosen.h","timeMeas_chosen.min","time_start","time_end","nMeas_chosen","nMeas_total","first_chosen_meas","last_chosen_meas","mass_start","mass_end","mass_Loss_Meas_chosen","file"
12,12,"Paracou",148074,"Gh",15,3,590,3.59116333999947,"adj.PartofCurve",0.94,-0.00036220830961866,23.707425,3.02980326942107,0.0196963210228598,24.25,34.15,2020-10-26 16:21:31,3.65,219,2020-10-26 17:36:00,2020-10-26 21:15:00,4,8,4,7,0.5694,0.4851,0.0843,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
13,13,"Paracou",146431,"Gh",15,2,174,4.62410905307648,"1",1,-0.0010782559623123,48.961225,3.25080771820206,0.022048942970092,25.38,31.4,2020-10-26 16:22:10,2.21666666666667,133,2020-10-26 16:37:00,2020-10-26 18:50:00,5,8,2,6,1.2667,1.1216,0.1451,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
14,14,"Paracou",146475,"Gh",15,2,218,3.00655978432398,"1",1,-0.00045131019317754,32.6354277777778,3.18888804044933,0.0212942445623621,25.0666666666667,32.5166666666667,2020-10-26 16:22:50,4.65,279,2020-10-26 16:37:00,2020-10-26 21:16:00,6,8,2,7,0.8185,0.6918,0.1267,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
15,15,"Paracou",147620,"Gh",15,3,135,2.22991395999396,"1",1,-0.00100137246410606,97.9933055555556,3.14557613858829,0.0212157006861404,24.85,31.75,2020-10-26 16:23:31,1.95,117,2020-10-26 16:54:00,2020-10-26 18:51:00,4,8,3,6,1.7887,1.6711,0.1176,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
16,16,"Paracou",148282,"Gh",15,3,798,2.11926859152893,"1",1,-0.00036659626304419,37.4310305555556,3.20257783690399,0.021395207182861,25.1333333333333,32.5,2020-10-26 16:24:10,4.65,279,2020-10-26 16:39:00,2020-10-26 21:18:00,6,8,2,7,1.2992,1.1969,0.1023,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
17,17,"Paracou",147574,"Gh",15,3,89,3.64843995433143,"1",1,-0.00042671776279727,25.3473388888889,3.20257783690399,0.0213622698053792,25.1333333333333,32.5833333333333,2020-10-26 16:24:47,4.65,279,2020-10-26 16:39:00,2020-10-26 21:18:00,6,8,2,7,0.7098,0.5902,0.1196,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
18,18,"Paracou",148283,"Gh",15,3,799,0.897533342255546,"1",1,-0.00014885455018184,35.9217277777778,3.2027560505642,0.0213747259431862,25.1333333333333,32.55,2020-10-26 16:26:21,4.65,279,2020-10-26 16:40:00,2020-10-26 21:19:00,6,8,2,7,0.8249,0.7835,0.0414,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
19,19,"Paracou",147656,"Gh",15,3,171,4.72902716143242,"1",1,-0.00053190763834762,23.6365916666667,3.24281488632971,0.0220305741045161,25.34,31.28,2020-10-26 16:27:07,2.21666666666667,133,2020-10-26 16:40:00,2020-10-26 18:53:00,5,8,2,6,0.4357,0.3636,0.0721,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
20,20,"Paracou",148077,"Gh",15,3,593,1.46187417656575,"1",1,-0.00032033407728166,46.4847166666667,3.25318538359872,0.0218237414425469,25.3857142857143,32.2142857142857,2020-10-26 16:28:19,4.86138888888889,291.683333333333,2020-10-26 16:28:19,2020-10-26 21:20:00,7,8,1,7,1.1757,1.0819,0.0937999999999999,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_1_Gmin_26_10_2020.csv"
156,156,"Paracou",144042,"Exemple",14,3,814,1.72846590511378,"1",1,-0.00063866938670193,68.8153111111111,3.6850228903945,0.0248585878315625,27.55,31.6666666666667,2020-11-09 15:18:12,4.35,261,2020-11-09 15:43:00,2020-11-09 20:04:00,6,8,2,7,1.5786,1.4103,0.1683,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
157,157,"Paracou",143500,"Exemple",14,3,271,3.07,"rapid_weight_loss",0.98,-0.00403146891816821,36.7442694444444,3.78882579368816,0.0259347345955898,28.0333333333333,30.6666666666667,2020-11-09 15:20:07,1.21472222222222,72.8833333333333,2020-11-09 15:20:07,2020-11-09 16:33:00,3,8,1,3,0.8734,0.5738,0.2996,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
158,158,"Paracou",144184,"Exemple",14,3,2659,1.42105119131966,"1",1,-0.00076044800221463,100.196241666667,3.65273438987636,0.024726042849368,27.4,31.4,2020-11-09 15:21:17,3.5,210,2020-11-09 16:36:00,2020-11-09 20:06:00,5,8,3,7,1.7892,1.6269,0.1623,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
159,159,"Paracou",143542,"Exemple",14,3,314,1.13993917390648,"1",1,-0.00040718849840255,66.4211027777778,3.6743798558605,0.0248973996649951,27.5,31.3333333333333,2020-11-09 15:23:02,4.33333333333333,260,2020-11-09 15:46:00,2020-11-09 20:06:00,6,8,2,7,1.424,1.3162,0.1078,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
160,160,"Paracou",143554,"Exemple",14,3,326,4.19157732313851,"1",1,-0.00124629420856069,55.17665,3.68168814119277,0.0249479011431056,27.5333333333333,31.3333333333333,2020-11-09 15:24:53,4.31666666666667,259,2020-11-09 15:48:00,2020-11-09 20:07:00,6,8,2,7,1.289,0.9621,0.3269,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
161,161,"Paracou",143929,"Exemple",14,3,701,1.22351079241515,"1",1,-0.0013261929169009,200.645512686667,3.68168814119277,0.0250101154727962,27.5333333333333,31.1666666666667,2020-11-09 15:27:41,4.3,258,2020-11-09 15:49:00,2020-11-09 20:07:00,6,8,2,7,4.6936,4.3474,0.3462,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
162,162,"Paracou",143947,"Exemple",14,3,719,6.19428253934473,"1",1,-0.00073168420611295,22.1122361111111,3.60444351594575,0.0247312606987744,27.175,30.5,2020-11-09 15:29:04,1.75,105,2020-11-09 16:39:00,2020-11-09 18:24:00,4,8,3,6,0.4252,0.3483,0.0769,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
163,163,"Paracou",143969,"Exemple",14,3,741,2.80409162664477,"1",1,-0.0001495936119834,9.91959166666667,3.6744895643611,0.0248985067478682,27.5,31.3333333333333,2020-11-09 15:30:15,4.28333333333333,257,2020-11-09 15:51:00,2020-11-09 20:08:00,6,8,2,7,0.2127,0.1738,0.0389,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
164,164,"Paracou",143250,"Exemple",14,3,20,2.22473673006934,"1",0.99,-0.00040853323540213,35.0660777777778,3.61546174092451,0.0242441981876266,27.225,32,2020-11-09 15:31:00,2.88333333333333,173,2020-11-09 17:16:00,2020-11-09 20:09:00,4,8,4,7,0.6186,0.5466,0.0720000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
165,165,"Paracou",143346,"Exemple",14,3,116,0.861663981071752,"1",1,-0.00055580229885057,123.050427777778,3.61846729151517,0.0242686445375206,27.24,32,2020-11-09 15:32:12,3.03333333333333,182,2020-11-09 17:08:00,2020-11-09 20:10:00,5,8,3,7,2.9697,2.869,0.1007,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
166,166,"Paracou",143641,"Exemple",14,3,413,1.44544975458304,"1",1,-0.00073455069024082,93.9282916666667,3.70027910735707,0.0250477428897862,27.62,31.4,2020-11-09 15:32:59,4.21666666666667,253,2020-11-09 15:57:00,2020-11-09 20:10:00,5,7,2,6,2.6337,2.4469,0.1868,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
167,167,"Paracou",143877,"Exemple",14,3,649,0.752451762210041,"1",1,-0.00039168851969913,98.6539277777778,3.6315212396514,0.0244283451235747,27.3,31.8,2020-11-09 15:34:04,3.46666666666667,208,2020-11-09 16:44:00,2020-11-09 20:12:00,5,8,3,7,2.5614,2.4788,0.0825999999999998,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
168,168,"Paracou",144204,"Exemple",14,3,2679,2.98896104862227,"1",0.99,-0.00044425233093355,28.5774222222222,3.60501723791368,0.0240786790041188,27.175,32.25,2020-11-09 15:35:05,2.88333333333333,173,2020-11-09 17:20:00,2020-11-09 20:13:00,4,8,4,7,0.3143,0.2363,0.078,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
169,169,"Paracou",144207,"Exemple",14,3,2682,1.52544551694905,"1",1,-0.000260402860808,31.6097194444444,3.68699631349108,0.0250019946445028,27.5571428571429,31.2857142857143,2020-11-09 15:36:16,4.61222222222222,276.733333333333,2020-11-09 15:36:16,2020-11-09 20:13:00,7,8,1,7,0.4686,0.3973,0.0713,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
170,170,"Paracou",144835,"Exemple",14,4,593,1.00698750909141,"1",1,-0.00016806325976631,32.1368777777778,3.59987489233141,0.0240431445331654,27.15,32.25,2020-11-09 15:37:29,2.88333333333333,173,2020-11-09 17:21:00,2020-11-09 20:14:00,4,8,4,7,0.7053,0.6759,0.0294000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
175,175,"Paracou",144269,"Exemple",14,4,26,2.68313164210748,"1",1,-0.00141440191935163,98.6483833333333,3.66045346900303,0.0247392843634804,27.4333333333333,31.5,2020-11-09 15:40:45,4.25,255,2020-11-09 16:00:00,2020-11-09 20:15:00,6,8,2,7,2.7324,2.3693,0.3631,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_10_Gmin_09_11_2020.csv"
140,140,"Paracou",126739,"Exemple",11,1,216,3.85035238455184,"1",1,-0.00132514047146496,68.8043833333333,3.41598284721167,0.0231574951701918,26.2666666666667,31.3333333333333,2020-11-12 14:46:50,3.51666666666667,211,2020-11-12 15:19:00,2020-11-12 18:50:00,6,8,2,7,1.7128,1.4322,0.2806,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
174,174,"Paracou",205811,"Exemple",11,2,2966,4.1022002359404,"1",1,-0.00044360180260434,21.6996694444444,3.40654779922248,0.0230711677873718,26.22,31.4,2020-11-12 14:48:17,2.53333333333333,152,2020-11-12 16:18:00,2020-11-12 18:50:00,5,8,3,7,0.653,0.5851,0.0679000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
177,177,"Paracou",128304,"Exemple",11,2,558,5.54473376172186,"1",1,-0.00038017964071856,13.8669972222222,3.39748502446644,0.0228913801962764,26.175,31.75,2020-11-12 14:49:18,1.9,114,2020-11-12 16:56:00,2020-11-12 18:50:00,4,8,4,7,0.2676,0.2242,0.0434,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
178,178,"Paracou",131244,"Exemple",11,4,2848,3.99580882142405,"1",1,-0.00071495375039664,35.7819722222222,3.41981371164524,0.0231502252990001,26.2857142857143,31.4285714285714,2020-11-12 14:50:15,4.0125,240.75,2020-11-12 14:50:15,2020-11-12 18:51:00,7,8,1,7,0.7507,0.5784,0.1723,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
179,179,"Paracou",226979,"Exemple",11,2,2979,2.19942342332891,"1",1,-0.00031561106640276,28.6878527777778,3.41598284721167,0.0231574951701918,26.2666666666667,31.3333333333333,2020-11-12 14:51:04,3.5,210,2020-11-12 15:21:00,2020-11-12 18:51:00,6,8,2,7,0.4128,0.346,0.0668,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
180,180,"Paracou",226634,"Exemple",11,2,2972,4.4392918342187,"1",1,-0.00063224585009635,28.8035861111111,3.39748502446644,0.0228913801962764,26.175,31.75,2020-11-12 14:52:01,1.88333333333333,113,2020-11-12 16:58:00,2020-11-12 18:51:00,4,8,4,7,0.554,0.4824,0.0716000000000001,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
181,181,"Paracou",130974,"Exemple",11,4,994,3.02608580846313,"1",1,-0.00050717423929356,33.5531138888889,3.41939352371066,0.0231254059671431,26.2833333333333,31.5,2020-11-12 14:54:14,3.5,210,2020-11-12 15:22:00,2020-11-12 18:52:00,6,8,2,7,0.7337,0.627,0.1067,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
182,182,"Paracou",131011,"Exemple",11,4,1032,1.70457737886203,"1",1,-0.00032238542375112,37.9011222222222,3.41598284721167,0.0231021743108322,26.2666666666667,31.5,2020-11-12 14:56:51,3.48333333333333,209,2020-11-12 15:23:00,2020-11-12 18:52:00,6,8,2,7,0.5103,0.4427,0.0676,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
183,183,"Paracou",127971,"Exemple",11,2,196,1.61623852152435,"1",1,-0.00067096754869873,83.1147388888889,3.41939352371066,0.023124069527182,26.2833333333333,31.5,2020-11-12 14:57:35,3.5,210,2020-11-12 15:23:00,2020-11-12 18:53:00,6,8,2,7,1.3865,1.2446,0.1419,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
184,184,"Paracou",127386,"Exemple",11,1,896,6.34502996639491,"1",1,-0.00229012041896218,72.0827777777778,3.41939352371066,0.0231813847977669,26.2833333333333,31.3333333333333,2020-11-12 14:58:17,3.5,210,2020-11-12 15:24:00,2020-11-12 18:54:00,6,8,2,7,2.0692,1.5864,0.4828,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
186,186,"Paracou",226623,"Exemple",11,1,2966,5.13773822144413,"1",1,-0.00082975944128298,32.7802972222222,3.39748502446644,0.022809385864133,26.175,32,2020-11-12 14:59:49,1.93333333333333,116,2020-11-12 17:00:00,2020-11-12 18:56:00,4,8,4,7,0.6826,0.5867,0.0959,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
187,187,"Paracou",184588,"Exemple",11,4,2905,3.95457082348012,"1",1,-0.00044379830743836,22.6102444444444,3.40255895711367,0.0229787962838093,26.2,31.6,2020-11-12 15:05:36,2.53333333333333,152,2020-11-12 16:24:00,2020-11-12 18:56:00,5,8,3,7,0.39,0.3235,0.0665,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
189,189,"Paracou",129933,"Exemple",11,3,1044,1.69064925119925,"1",1,-0.00034957939147344,41.3452888888889,3.41988797570951,0.0231532799864394,26.2857142857143,31.4285714285714,2020-11-12 15:07:12,3.83,229.8,2020-11-12 15:07:12,2020-11-12 18:57:00,7,8,1,7,0.9907,0.9091,0.0816,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
190,190,"Paracou",130118,"Exemple",11,4,48,2.92187040932001,"1",1,-0.00038886827698933,26.89255,3.40255895711367,0.0229116216870608,26.2,31.8,2020-11-12 15:07:47,2.55,153,2020-11-12 16:25:00,2020-11-12 18:58:00,5,8,3,7,0.6062,0.5465,0.0597,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
191,191,"Paracou",129381,"Exemple",11,3,468,0.888803299525102,"1",1,-0.00026050126228061,59.1703472222222,3.40840268051441,0.0229322308457214,26.2285714285714,31.8571428571429,2020-11-12 15:12:08,3.45,207,2020-11-12 15:31:00,2020-11-12 18:58:00,7,9,2,8,1.4452,1.3906,0.0546,"C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Paracou/input/Campaign_2020/Jour_11_Gmin_12_11_2020.csv"
